Vmag,Plx,B-V,Amag,TargetClass
8.47,4.094871519399586,0.503,16.544487,1
9.25,6.6950274474429134,0.698,18.853226,1
7.32,5.193404914352094,1.064,16.155779,0
9.47,13.966272784833013,0.678,19.971851,1
10.95,4.119333518736344,0.37,16.929499,1
9.81,0.7001538641680793,0.18,15.113489,1
8.71,20.062392734077637,0.657,20.14901,1
7.28,0.2336670323703661,0.637,10.497263,0
9.14,2.5762635167695667,1.041,16.414225,0
9.94,6.038137175461145,0.642,18.753391,1
9.29,1.1562622037350423,1.052,15.199218,0
10.66,2.857429099055199,0.98,17.19748,0
6.44,31.958628441859165,0.594,18.897509,1
8.78,13.29203611166434,0.602,19.415524,1
6.14,4.816756482941787,1.49,14.271702,0
6.47,6.27877249583361,0.946,15.882622,0
5.59,5.679422231205731,-0.1,14.369374,0
9.26,10.83912299241798,0.589,19.725357,1
6.18,5.519126911887427,1.544,14.993393,0
9.64,4.3563497588161,0.2,17.09681,1
8.87,1.3218087343207692,1.029,15.418151,0
7.96,7.108803895173599,1.005,16.497852,0
8.22,18.028631639949683,0.83,19.279606,1
6.93,0.1362512228516026,0.24,10.994566,0
8.27,13.710482829835264,0.58,18.966248,1
8.8,3.124472413346194,0.882,16.284649,0
9.12,11.165564998471805,0.676,19.46093,1
7.05,2.477885844799472,1.55,14.435606,0
7.8,1.308599098618823,0.635,12.595207,0
5.36,5.259409706325588,1.559,14.081465,0
8.65,2.530711765139836,0.019,14.25287,1
8.81,2.701923916239789,0.512,17.593182,1
7.23,4.49055248855838,0.01,15.685408,1
7.18,3.697000824969539,0.894,15.460491,0
3.86,23.883197412989382,0.13,15.754713,1
6.64,5.198968689553771,1.301,14.886675,0
12.49,17.858461599554865,1.34,24.292019,1
9.83,1.433402552099408,0.465,18.471767,1
7.79,12.394025820730942,0.772,18.346313,0
7.29,2.464435100800232,1.786,14.856089,0
8.29,5.486698972863835,0.408,17.314104,1
6.11,3.385674463728284,1.664,13.029078,0
7.94,2.422300784858904,0.21,16.408636,1
8.81,1.2305844197169962,1.176,15.169209,0
